,smiles
275,COc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C
276,CCc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C
277,Cn1c(=O)c(-c2ccccc2Br)cc2cnc(NCc3cccc(N)c3)nc21
278,Cn1c(=O)c(-c2ccccc2Cl)cc2cnc(NCc3cccc(N)c3)nc21
279,c1ccc(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)[nH]nc3c2)cc1
280,Nc1ncnc(C#Cc2ccc(N3CCCCC3)nc2)c1-c1ccc(Cl)cc1
281,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCCC1
282,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(N2CCCCC2)c1
283,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(NC2CCCCC2)c1
284,Cn1c(=O)c(Sc2ccccc2F)cc2cnc(NC3CCOCC3)nc21
285,c1cc2[nH]c(-c3[nH]nc4cc(-c5cnsc5)ccc34)cc2cc1CN1CCCCC1
286,S=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1
287,COc1cc(O)c2c(c1)CCCCCC(=O)C=CCC(C)OC2=O
289,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1
290,CNc1nc2sc(N3CCCCC3)nc2c2c1ncn2C
291,CNc1nc2sc(N3CCCCCC3)nc2c2c1ncn2C
292,Cn1cnc2c(NCCN3CCCCC3)nc3sc(-c4ccc(F)cc4)nc3c21
293,Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3CC3CCCCC3)nc12
294,Nc1ncnc2c1ncn2C1CCCCCC1
295,Nc1ncnc2c1ncn2C1CCCCC1
296,NC(=O)c1cc(-c2ccnc(NC3CCCCC3)c2)nc(N2CCCC(N)C2)c1
297,CCOc1cc(OCC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
298,c1cc2c3c(cnc2[nH]1)CCCN3C1CCCCC1
299,CN1C(=O)C(=NC2CCCCC2)c2c3ccccc3c(O)c3c(Br)ccc1c23
300,C=CCNS(=O)(=O)c1cccc(C(=O)Nc2nc3cc(CN4CCCCC4)ccc3n2C2CCC(CO)CC2)c1
301,COc1c(OCCN2CCCCC2)cc(F)c2c(-c3ccc(O)c(Cl)c3)nc3[nH]nc(C)c3c12
302,COc1cc(-c2cnc(N)c(N3CCCCC3)n2)cc(OC)c1OC
303,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
304,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
305,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
306,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C1CCCCC1
307,CSc1nc(N2CCCCC2)c2cnn(CC(Br)c3ccccc3)c2n1
308,CSc1nc(N2CCCCC2)c2cnn(C=Cc3ccccc3)c2n1
309,CSc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1
310,COC(=O)c1cc2c(CN3CCCCC3)[nH]nc2s1
311,CC(O)(C(=O)Nc1ccc(S(=O)(=O)NC2CCCCC2C2CCCCC2)cc1Cl)C(F)(F)F
312,CN(C(=O)c1ccc2[nH]c(NC(=O)c3cccs3)nc2c1)C1CCCCC1
313,COC(=O)c1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1
314,c1ccc(COc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1
315,COc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1
316,c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1
317,Fc1cccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc12
318,c1ccc(COc2ccc3c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)[nH]nc3c2)cc1
319,Fc1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1
320,CC1=NC(=O)NC(c2ccc(O)cc2)C1C(=O)OC1CCCCCCC1
321,CC(C)(C)NC(=O)Nc1cccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c12
322,NC(=O)c1cccc(Oc2ccc(C=C3SC(=S)N(c4ccc(OCCCN5CCCCC5)cc4)C3=O)cc2)c1
323,CN1CCN(c2ccc(N=Cc3c(=O)[nH]c(O)c4ccc(N5CCCCC5)cc34)cc2)CC1
324,NC(=O)c1sc2nc3c(c(C=Cc4ccco4)c2c1N)CCCCCC3
325,O=c1[nH]c2cccc3c2nc1-c1cccc2c(=O)n(sc12)CCCCCCO3
326,NC(=O)c1ccc2[nH]c(=O)c(-c3cc4cc(CN5CCCCC5)ccc4[nH]3)cc2c1
327,O=c1[nH]c2ccc(-n3ccnc3)cc2cc1-c1cc2cc(CN3CCCCC3)ccc2[nH]1
328,NC(=O)c1sc2nc3c(c(C4CC4)c2c1N)CCCCCC3
329,c1cncc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)c1
330,N#Cc1cnc(Nc2cc3ccccc3cn2)cn1
331,N#Cc1cnc(NC(=O)Nc2cc3ccccc3cn2)cn1
332,O=C(CCN1CCCCCC1)c1ccc2ccccc2c1
333,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCCC4)c3s2)cc1
334,COc1cc2c(N3CCN(C(=NC#N)NCc4cc(C)on4)CC3)ncnc2cc1OCCCN1CCCCC1
335,CC(Nc1nccc(-n2cnc3ccccc32)n1)C1CCCCC1
336,Cn1cnc2c(OCC3CCCCC3)nc(N)nc21
337,Fc1ccc(-c2c(-c3ccncc3)n(CCN3CCCCC3)c3cccnc23)cc1
338,O=C(Cn1c(=O)ccc2cnc(C(F)(F)F)cc21)Nc1scc(Br)c1-c1nc[nH]n1
339,c1cnc2[nH]cc(-c3ccnc(NCC4CCCCC4)n3)c2c1
340,COc1cc2c(cc1OCCCN1CCCCC1)ncc1c(N)nc(-c3cccnc3)cc12
341,O=c1c(-c2ccc(O)cc2)c(CN2CCCCC2)oc2cc(O)cc(O)c12
342,N#Cc1cc2c(ccn2-c2ccnc(N)n2)cn1
343,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1
344,Oc1cccc(-c2nc(N3CCCCC3)c3[nH]cnc3n2)c1
345,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCCCC1
346,Cc1ccc([N+](=O)[O-])cc1Nc1nccc(-c2cccnc2)n1
347,O=C1NCC2(CCCCC2)c2sc(-c3cccnc3)cc21
348,c1ccc(-c2c(-c3ccc(OCCN4CCCCC4)cc3)oc3nccc(NCCc4cccnc4)c23)cc1
349,O=C(O)c1ccccc1Nc1ccnc(OCC2CCCCC2)n1
350,O=C(O)c1ccccc1Nc1ccnc(N2CCCCC2)n1
351,O=C(O)c1ccccc1Nc1ccnc(N2CCCCCC2)n1
352,Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1
353,CNC(=O)c1cc2ccc(CCNC(=O)Nc3cc(C(F)(F)F)ccc3OCCN(C)C)cc2cn1
354,FC(F)(F)c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1
355,COc1cc(Nc2c(C#N)cnc3cc(C=CCCN4CCCCC4)c(OC)cc23)c(Cl)cc1Cl
356,CNC(=O)c1cc2ccc(CCNC(=O)Nc3cc(C(F)(F)F)ccc3OC)cc2cn1
357,NC1(c2ccc(-c3ncc4ccncc4c3-c3ccccc3)cc2)CCC1
358,NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1
359,NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1
360,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1
361,O=C(NCCCNc1nc(NC2CCCCC2)ncc1C1CC1)c1cccs1
362,CC(C)c1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
363,Fc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
364,Cc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
365,Cc1ccc(-c2cnc3ccccc3n2)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
366,Clc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
367,Brc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
368,CN1CCN(c2ncc3ccn(-c4ccccn4)c3n2)CC1
369,Cc1ccc([N+](=O)[O-])cc1Nc1ncc2ccn(-c3ccccn3)c2n1
370,Cc1ccc(Br)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
371,COc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1
372,COc1cc(CNc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC
373,CSc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
374,c1ccc(-n2ccc3cnc(Nc4cccc5c4CCCC5)nc32)nc1
375,Cc1ccc(CO)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
376,c1ccc(-n2ccc3cnc(N4CCOCC4)nc32)nc1
377,CCc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1
378,COc1cc(CN2CCCCC2)ccc1NC(=O)Nc1cnc(C#N)cn1
379,COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1
380,O=C(Nc1cccc(N2CCCCC2)n1)Nc1cccc2c1C1CCCCN1C2=O
381,O=C(Nc1cc(CN2CCCCC2)[nH]n1)Nc1cccc2c1C1CCCN1C2=O
382,O=C(Nc1cc2ccccc2cn1)Nc1cccc2c1C1CCCCN1C2=O
383,O=C(Nc1cc(CNC2CCCCC2)[nH]n1)Nc1cccc2c1C1CCCN1C2=O
384,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1
385,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
386,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCN(C(=O)CCN1CCCCC1)C2
387,Cc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1
388,O=c1[nH]c2ccc(-n3ccnn3)cc2cc1-c1cc2cc(CN3CCCCC3)ccc2[nH]1
389,CN(C)c1ccc(-c2cc3ncccc3c(NCC3CCCCC3)n2)cc1
390,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1
391,COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCCC2)cc1
392,NC(COc1cncc(-c2ccc3cnc(-c4ccccc4)cc3c2)c1)Cc1c[nH]c2ccccc12
393,NC(COc1cncc(-c2ccc3cnc(-c4ccco4)cc3c2)c1)Cc1c[nH]c2ccccc12
394,N=C(N)c1ccc2cc(C3CC3c3ccc4c(c3)C(C3CCCCC3)=NCC4)ccc2c1
395,NC(COc1cncc(-c2ccc3cnc(-c4ccncc4)cc3c2)c1)Cc1c[nH]c2ccccc12
396,BrC(Cn1ncc2c(N3CCCCC3)ncnc21)c1ccccc1
397,BrC(Cn1ncc2c(N3CCCCCC3)ncnc21)c1ccccc1
398,c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1
399,COc1cc2nccc(Oc3ccc(NC(=O)NC4CCCCC4)nc3)c2cc1OC
400,NC(=O)Nc1sc(-c2ccc(OCCN3CCCCC3)cc2)cc1C(N)=O
401,NC(=O)Nc1sc(-c2ccc(Cl)cc2)cc1C(=O)NC1CCCCC1
402,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NC1CCCCC1
403,O=c1[nH]c2ncc(-c3ccc(O)cc3)nc2n1C1CCCCC1
404,O=C(NCc1cccnc1)c1cccc2c1C(=O)N(C1CCCCC1)C2
405,CC(=O)c1cc(CNC(=O)c2ccc(O[PH](=O)(=O)O)cc2)ccc1OCC1CCCCC1
406,COc1cc2c(N3CCN(C(=NC#N)NCc4ccc5c(c4)OCO5)CC3)ncnc2cc1OCCCN1CCCCC1
407,COc1cc2c(N3CCN(C(=NC#N)NCc4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCCN1CCCCC1
408,COc1cc2c(N3CCN(C(=S)NCc4cccnc4)CC3)ncnc2cc1OCCN1CCCCC1
409,COc1cc2c(N3CCN(C(=S)NCc4cccnc4)CC3)ncnc2cc1OCCCN1CCCCC1
410,COc1cc2c(N3CCN(C(=S)NCc4ccc(N)nc4)CC3)ncnc2cc1OCCN1CCCCC1
411,COc1cc2c(N3CCN(C(=S)NCc4ccc(-c5ccccc5)nc4)CC3)ncnc2cc1OCCCN1CCCCC1
412,COc1cc2c(N3CCN(C(=S)NCc4ccc5c(c4)OCO5)CC3)ncnc2cc1OCCN1CCCCC1
413,COc1cc2c(N3CCN(C(=S)NCc4ccc(Cl)nc4)CC3)ncnc2cc1OCCN1CCCCC1
414,COc1cc2c(N3CCN(C(=S)NCc4ccc(Cl)nc4)CC3)ncnc2cc1OCCCN1CCCCC1
415,COc1cc2c(N3CCN(C(=S)NCc4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCN1CCCCC1
416,COc1cc2c(N3CCN(C(=S)NCc4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCCN1CCCCC1
417,COc1cc2c(N3CCN(C(=S)NCc4ccc(-c5ccccc5)nc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1
418,COc1cc2c(N3CCN(C(=S)NCc4ccc(C(F)(F)F)nc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1
419,COc1cc2c(N3CCN(C(=S)NCc4ccnc(Cl)c4)CC3)ncnc2cc1OCCN1CCCCC1
420,COc1cc2c(N3CCN(C(=S)NCc4ccc(C)nc4)CC3)ncnc2cc1OCCCN1CCCCC1
421,COc1cccc(CNC(=O)c2cc3cnc(-c4cn[nH]c4)cc3[nH]2)c1
422,COc1cccc(CNC(=O)c2cc3cnc(-c4ccncc4)cc3[nH]2)c1
423,CNC(=O)c1cc(CNC(=O)c2ccc(O[PH](=O)(=O)O)cc2)ccc1OCC1CCCCC1
424,O=C(NCc1ccc(OCC2CCCCC2)c(Cl)c1)c1ccc(O[PH](=O)(=O)O)cc1
425,O=C1NCC2(CCCCC2)c2sc(-c3cn[nH]c3)cc21
426,O=c1cc(-c2cccnc2)[nH]c(NC2CCCCC2)n1
427,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCCN1CCCCC1
428,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCN1CCCCC1
429,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCN1CCCCC1
430,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)ccc32)cc1
431,COc1cc(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)[nH]nc3c2)ccc1O
432,NC(=O)c1sc2nc3c(c(-c4ccc(Cl)o4)c2c1N)CCCCCC3
433,N=C(N)C1(C(=O)NCCCCCCCCCCOCC2CCCCC2)CC1
434,O=C(O)C=Cc1cccc(-c2cncc(N3CCCCCC3)n2)c1
435,Nc1ncc(Cl)nc1CNC(=S)NC1CCCCCC1
436,O=c1cc(-c2c[nH]c3ncccc23)[nH]c(NC2CCCCC2)n1
437,O=c1cc(NC2CCCCC2)[nH]c(-c2c[nH]c3ncccc23)c1
438,COc1cc2c(cc1OCCN1CCCCC1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2
439,COc1cc2c(cc1OCCCN1CCCCC1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2
440,CCn1c(-c2nonc2N)nc2cncc(CN3CCCCC3)c21
441,Nc1nonc1-c1nc2cnccc2n1C1CCCCC1
442,CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NC5CCCCC5)cs4)cc3c21
443,COc1cc(OC)cc(-c2cc3cnc(NC(=O)NC(C)(C)C)cc3nc2NC(=O)NC(C)(C)C)c1
444,O=c1[nH]c2cccc3c2nc1-c1cccc2c(=O)n(sc12)CCCCCO3
445,Nc1nc(NC2CCCCC2)cc(-c2cc(N3CC(O)C(O)C3)ccc2O)n1
446,O=c1nc(-c2c[nH]c3ncccc23)cc(NC2CCCCC2)[nH]1
447,Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1
448,Cc1nccc2c3ccc(OCC4CCCCC4)cc3n(CC3CCCCC3)c12
449,Cc1[nH]nc2cnc(-c3cncc(OCC(N)Cc4cccc(OCC5CCCCC5)c4)c3)cc12
450,Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4cccc(OCC5CCCCC5)c4)c3)cc12
451,N=C1NONC1n1nnc(C2N=C(c3ccncc3)NN2)c1CN1CCCCC1
452,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
453,C1=CCOCc2cc(ccc2OCCN2CCCCC2)Nc2nccc(n2)-c2cccc(c2)COC1
454,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC1CCCOc2cc(OCC3CCCCC3)c(C(N)=O)cc21
456,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21
458,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC1CCC(=O)N2CCCC(C(=O)NCC3CCCCC3)N2C1=O
459,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC(CCC(=O)O)c1nc(CC2CCCCC2)cs1
460,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)c1nc(CC2CCCCC2)no1
461,CCC(NC(=O)C(Cc1ccc(O[PH](=O)(=O)O)cc1)NC(C)=O)c1cccc(CC2CCCCC2)c1
462,CCOC(=O)c1c(SCC2CCCCC2)nc(C(C)NC(=O)C(Cc2ccc(O[PH](=O)(=O)O)cc2)NC(C)=O)n1C
463,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC(C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
466,CC(=O)NC(Cc1ccc(OCC(=O)O)cc1)C(=O)NC(C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
467,C=C(c1ccc(N2CCCCC2)cc1)c1c(O)[nH]c2ccccc12
468,N#Cc1cc2cc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)ccc2cn1
469,c1ccc2c(CN3CCCCCC3)c[nH]c2c1
470,CCc1cc2cc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)ccc2cn1
471,C=Cc1cc2cc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)ccc2cn1
472,CNc1c(C#N)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12
473,Cn1cc(C=Cc2[nH]nc3ccnc(OC4CCCCC4)c23)cn1
474,Cn1cc(-c2cnn3c(NC4CCCCC4)cc(C4CCCNC4)nc23)cn1
475,COc1cccc(C2=NOC(C(=O)NC3CCCCC3)C2)c1
476,Cc1[nH]ncc1-c1ccnc(NC2CCCCC2)n1
477,Clc1ccc(-c2[nH]ncc2-c2ccnc(NC3CCCCC3)n2)cc1
478,CC(=O)n1cc(-c2ccnc(NC3CCCCC3)n2)c2cccnc21
479,CC(C)c1[nH]ncc1-c1ccnc(NC2CCCCC2)n1
480,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
481,CN1CCC(c2c(O)cc(O)c3c(=O)cc(N4CCCCC4)oc23)C(O)C1
482,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(C)(C)CO)nc21
483,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1
484,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(F)cccc1F
485,Cn1c(=O)c(-c2c(F)cccc2F)cc2cnc(NCc3cccc(N)c3)nc21
486,O=c1[nH]ncc2cnc3cc(=NC(O)C4CC4c4ccccc4)cc1c23
487,c1cc(-c2ccc(C[n+]3ccc(N4CCCCC4)cc3)cc2)ccc1C[n+]1ccc(N2CCCCC2)cc1
488,c1cc(C[n+]2ccc(N3CCCCC3)cc2)ccc1C[n+]1ccc(N2CCCCC2)cc1
489,CC(CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1
491,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCS(C)(=O)=O)nc21
492,O=c1c(Br)cc2cnc(Nc3ccccn3)nc2n1C1CCCC1
493,Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1
494,COc1cc2cnc3c(c2cc1OC)C(=O)NC3=O
495,N#CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
496,CS(=O)(=O)CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
497,CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
498,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1CC(O)CO
499,CN(C)c1ccc(C#Cc2ncnc(N)c2C2CCCCC2)cc1
500,CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCC(N)=O
501,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(CN(C)C3CCCCC3)ccc21
502,CN(C)c1ccc(C#Cc2ncnc(NC3CCCCC3)c2-c2ccc(Cl)cc2)cc1
503,N#Cc1ccc2[nH]c(=O)c(-c3cc4cc(CN5CCCCC5)ccc4[nH]3)cc2c1
504,NC(COc1cncc(-c2ccc3cnc(C#Cc4ccccc4)cc3c2)c1)Cc1c[nH]c2ccccc12
505,COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC
506,Cc1ccc(C(=O)NC2CCCCC2)cc1C#Cc1cnc2ccnn2c1
507,Cc1cc2c(c(C#N)c1C)OC1(CCCCC1)C(N)C2=O
508,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC(C)c1nc(SCC2CCCCC2)c(C(N)=O)n1C
509,CC(=O)NC(Cc1ccc(C(F)(F)[PH](=O)(=O)O)cc1)C(=O)NC(C)c1nc(SCC2CCCCC2)c(C(N)=O)n1C
510,CNc1nc(OCC2CCCCC2)c2[nH]cnc2n1
511,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1
512,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(N2CCCCC2)CC1
514,CC(=O)NC(Cc1ccc(O[PH](=O)(=O)O)cc1)C(=O)NC(C(=O)NC(C)C(=O)NCCC1CCCCC1)C(C)C
516,NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1cccc(Cl)c12
517,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
518,Cc1ccc2cc(CCNC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)c(=O)[nH]c2c1
519,CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21
520,NC(=O)c1cccc2[nH]c(-c3ccc(-n4ccc(CN5CCCCC5)c4)cc3)nc12
521,CS(=O)(=O)N1CCC(n2c(=O)c(Oc3ccc(F)cc3F)cc3cnc(NC4CCOCC4)nc32)CC1
522,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C1CC1
523,O=C(NCCCN1CCCCCC1)c1ccc(CS(=O)(=O)Cc2ccccc2F)o1
524,COc1cc(N2CCC(N)CC2)ccc1-n1c(=O)ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c21
525,Nc1nccc(-c2cc3c(n2C2CCCCC2)CCNC3=O)n1
526,Cc1cc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCCCCC3)oc1C
527,COc1cc(O)c2c(c1)CCCCCC(=O)CC(Cl)CC(C)OC2=O
528,Oc1[nH]c(O)c2cc(NC3CCCCC3)c(N=C3CCCCC3)cc12
529,NC(=O)c1sc2nc3c(c(CCc4ccccc4)c2c1N)CCCCCC3
530,NC(=O)c1sc2nc3c(c(-c4ccc(C(F)(F)F)o4)c2c1N)CCCCCC3
531,Oc1csc(NN=C2CCCCCCC2)n1
532,Oc1csc(NN=C2CCCCCC2)n1
533,Oc1csc(NN=C2CCCCC2)n1
534,NC(=O)c1sc2nc3c(cc2c1N)CCCCCC3
535,O=C1NCCc2[nH]c(-c3ccnc(NCC4CCCCC4)n3)cc21
536,COC(=O)c1oc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCCCCC3)cc1C
537,Cc1ccsc1-c1c2c(nc3sc(C(N)=O)c(N)c13)CCCCCC2
538,Cc1cccnc1-c1c2c(nc3sc(C(N)=O)c(N)c13)CCCCCC2
539,NC(=O)c1sc2nc3c(c(-c4nccs4)c2c1N)CCCCCC3
540,CCc1ccc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCCCCC3)o1
541,NC(=O)c1sc2nc3c(c(-c4ccc(CO)o4)c2c1N)CCCCCC3
542,NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCCCCCC3
543,NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCCCCCCC3
544,NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCCCCC3
545,NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCCCC3
546,CC(=O)NC(Cc1ccc(C(=O)O)c(C=O)c1)C(=O)NC1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21
547,CC(=O)NC(Cc1ccc([PH](=O)(=O)O)c([PH](=O)(=O)O)c1)C(=O)NC1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21
548,c1nc(N2CCCCC2)c2c3c(sc2n1)CCCC3
549,Oc1[nH]c(N=C2CCCCC2)nc1Cc1c[nH]c2ncccc12
550,NC(=O)c1sc2nc3c(c(-c4cccnc4)c2c1N)CCCCCC3
551,Cc1cccc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCCCCC3)c1
552,NC(=O)c1sc2nc3c(c(-c4ccc(C(=O)O)cc4)c2c1N)CCCCCC3
553,NC(=O)c1sc2nc3c(c(-c4ccccc4)c2c1N)CCCCCC3
554,NC(=O)c1sc2nc3c(c(-c4ccc(Cl)cc4)c2c1N)CCCCCC3
555,NC(=O)c1sc2nc3c(c(-c4ccoc4)c2c1N)CCCCCC3
556,Cc1ccc(-c2cn(C3CCCCCC3=O)nn2)cc1
557,CC(C)Cc1c2c(nc3sc(C(N)=O)c(N)c13)CCCCCC2
558,N#Cc1c(N)nc2c(c1-c1ccco1)CCCCC2
559,NC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2
560,N#Cc1c(NC(=O)C2CCCCC2)sc2c1CCCC2
561,O=C1NCCC(c2[nH]c(N=C3CCCCC3)nc2O)c2cc(-c3ccccc3)[nH]c21
